Shape *,admin4Name_en,admin4Pcode,admin4RefName,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,Shape_Length,Shape_Area
Polygon,Mani,SL03030105,Mani,Bagruwa,SL030301,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.351913,0.006687
Polygon,Bongoya,SL03030302,Bongoya,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.296681,0.002638
Polygon,Mokassi,SL03030106,Mokassi,Bagruwa,SL030301,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.381816,0.008006
Polygon,Moseilolo,SL03030107,Moseilolo,Bagruwa,SL030301,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.280533,0.003461
Polygon,Bellentin,SL03030201,Bellentin,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.396938,0.00384
Polygon,Palima,SL03030108,Palima,Bagruwa,SL030301,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.510721,0.00673
Polygon,Sembehun,SL03030109,Sembehun,Bagruwa,SL030301,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.369797,0.005551
Polygon,Wonkifore,SL03030313,Wonkifore,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.202841,0.001918
Polygon,Bumpeh,SL03030202,Bumpeh,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.3499,0.00429
Polygon,Greema,SL03030203,Greema,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.31702,0.004746
Polygon,Saiama,SL03030211,Saiama,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.197633,0.001187
Polygon,Kassipoto,SL03030204,Kassipoto,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.384719,0.005002
Polygon,Mamu,SL03030205,Mamu,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.392183,0.006744
Polygon,Domboma,SL03030303,Domboma,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.215978,0.002719
Polygon,Massah,SL03030206,Massah,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.347673,0.003765
Polygon,Moforay,SL03030207,Moforay,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.373757,0.006395
Polygon,Mokebbie,SL03030208,Mokebbie,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.283016,0.004272
Polygon,Motobon,SL03030209,Motobon,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.367764,0.003729
Polygon,Moyemi,SL03030210,Moyemi,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.375373,0.002576
Polygon,Foya Tewei,SL03030304,Foya Tewei,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.201828,0.0022
Polygon,Samu,SL03030212,Samu,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.390376,0.005647
Polygon,Yengessa,SL03030213,Yengessa,Bumpeh,SL030302,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.539453,0.006534
Polygon,Jayahun,SL03030305,Jayahun,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.219214,0.001964
Polygon,Kenema,SL03030306,Kenema,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.284362,0.002466
Polygon,Mano,SL03030307,Mano,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.084433,0.000452
Polygon,Niti Korley,SL03030308,Niti Korley,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.284253,0.002533
Polygon,Taninahun Gomoh,SL03030310,Taninahun Gomoh,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.315109,0.002347
Polygon,Taninahun Kapuima,SL03030311,Taninahun Kapuima,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.280947,0.002594
Polygon,Timindi,SL03030312,Timindi,Dasse,SL030303,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.2333,0.002129
Polygon,Fallay,SL01021302,Fallay,Simbaru,SL010213,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.281681,0.003551
Polygon,Fakoi,SL03030401,Fakoi,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.313318,0.003518
Polygon,Gandorhun Central,SL03030402,Gandorhun Central,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.064763,0.000206
Polygon,Kovella,SL03030403,Kovella,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.309751,0.004499
Polygon,Sandaru,SL01020305,Sandaru,Gaura,SL010203,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.268711,0.004298
Polygon,Kpangulgo,SL03030404,Kpangulgo,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.372757,0.004942
Polygon,Kunyafoi,SL03030405,Kunyafoi,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.284413,0.002346
Polygon,Maninga,SL03030406,Maninga,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.229077,0.00208
Polygon,Njawa,SL03030407,Njawa,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.33665,0.004525
Polygon,Songo,SL03030408,Songo,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.416029,0.006137
Polygon,Mobeh,SL03030508,Mobeh,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.183237,0.001419
Polygon,Tangbla,SL03030409,Tangbla,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.386608,0.002609
Polygon,To - Ndambalenga,SL03030410,To - Ndambalenga,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.415158,0.005842
Polygon,Mofindor,SL01010809,Mofindor,Luawa,SL010108,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.276723,0.003959
Polygon,Tullu,SL03030411,Tullu,Fakunya,SL030304,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.319308,0.004959
Polygon,Bendu A,SL03030501,Bendu A,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.189862,0.00076
Polygon,Gbuallay,SL03030504,Gbuallay,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.259862,0.00179
Polygon,Sembehun,SL01020306,Sembehun,Gaura,SL010203,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.515645,0.009894
Polygon,Bendu B,SL03030502,Bendu B,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.346664,0.003632
Polygon,Bumpetoke,SL03030503,Bumpetoke,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.209324,0.00131
Polygon,Mano,SL03030507,Mano,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.127819,0.000868
Polygon,Konolor,SL03030505,Konolor,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.352201,0.00416
Polygon,Mambo,SL03030506,Mambo,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.41976,0.006158
Polygon,Mofuss,SL03030509,Mofuss,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.270076,0.003126
Polygon,Mokandor,SL03030510,Mokandor,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.399408,0.004866
Polygon,Borley,SL01020501,Borley,Kandu Leppiama,SL010205,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.253234,0.00239
Polygon,Mokebe,SL03030511,Mokebe,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.286385,0.002619
Polygon,Mokobo,SL03030512,Mokobo,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.273703,0.002657
Polygon,Rembe,SL03030517,Rembe,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.190119,0.001358
Polygon,Mamanka,SL02040109,Mamanka,Bureh Kasseh Ma,SL020401,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,0.235917,0.001255
Polygon,Mopaileh,SL03030513,Mopaileh,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.309026,0.002482
Polygon,Moyah,SL03030514,Moyah,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.158072,0.001209
Polygon,Moyibo,SL03030515,Moyibo,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.146281,0.001174
Polygon,Ngiehun,SL03030516,Ngiehun,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.226638,0.002226
Polygon,Tassoh,SL03030518,Tassoh,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.423516,0.005625
Polygon,Moforay,SL03031002,Moforay,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.282785,0.002522
Polygon,Thumba A,SL03030519,Thumba A,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.437123,0.003541
Polygon,Thumba B,SL03030520,Thumba B,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.144917,0.000596
Polygon,Tabe,SL03031007,Tabe,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.173152,0.001054
Polygon,Yondu,SL03030521,Yondu,Kagboro,SL030305,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.4521,0.005187
Polygon,Angigboya,SL03030601,Angigboya,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.438595,0.007745
Polygon,Koromboya,SL03030602,Koromboya,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.497396,0.006059
Polygon,Mofindoh,SL03031104,Mofindoh,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.20194,0.002523
Polygon,Kpange,SL03030603,Kpange,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.278188,0.0036
Polygon,Lungili,SL03030604,Lungili,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.326918,0.004051
Polygon,Mobonor,SL03030803,Mobonor,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.360627,0.003794
Polygon,Mendegelema,SL03030605,Mendegelema,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.332654,0.004941
Polygon,Waliwahun,SL03030607,Waliwahun,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.425797,0.00717
Polygon,Lombama,SL01011204,Lombama,Penguia,SL010112,Kailahun,SL0101,Eastern,SL01,Sierra Leone,SL,0.278231,0.003252
Polygon,Mosoe,SL03030606,Mosoe,Kaiyamba,SL030306,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.397101,0.005438
Polygon,Kowama,SL03030701,Kowama,Kamajei,SL030307,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.354395,0.005087
Polygon,Mogbuama,SL03030702,Mogbuama,Kamajei,SL030307,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.400068,0.008973
Polygon,Ngiegombu,SL03030703,Ngiegombu,Kamajei,SL030307,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.310511,0.002574
Polygon,Ngoahun,SL03030704,Ngoahun,Kamajei,SL030307,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.315312,0.006335
Polygon,Tawovehun,SL03030706,Tawovehun,Kamajei,SL030307,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.556735,0.005919
Polygon,Gibina,SL03030801,Gibina,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.164426,0.001489
Polygon,Gondama,SL03030802,Gondama,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.211263,0.002662
Polygon,Korjei,SL01020701,Korjei,Langrama,SL010207,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.258239,0.001759
Polygon,Mokorewo,SL03030804,Mokorewo,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.458265,0.005464
Polygon,Mongere,SL03030805,Mongere,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.389517,0.004377
Polygon,Kpangbalia,SL03010204,Kpangbalia,Bagbo,SL030102,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.199758,0.002395
Polygon,Mosongla,SL03030806,Mosongla,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.294494,0.003241
Polygon,Mowoto,SL03030807,Mowoto,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.142461,0.001242
Polygon,Senehun,SL03030808,Senehun,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.247423,0.003242
Polygon,Taninihun,SL03030809,Taninihun,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.191551,0.002106
Polygon,Tongieh,SL03030810,Tongieh,Kongbora,SL030308,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.298976,0.003426
Polygon,Zone - 1,SL03030901,Zone - 1,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.452148,0.008421
Polygon,Zone - 2,SL03030902,Zone - 2,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.440882,0.007373
Polygon,Zone - 3,SL03030903,Zone - 3,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.541791,0.012507
Polygon,Zone - 4,SL03030904,Zone - 4,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.495965,0.006597
Polygon,Zone - 5,SL03030905,Zone - 5,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.438119,0.00604
Polygon,Zone - 6,SL03030906,Zone - 6,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.525684,0.005973
Polygon,Zone - 7,SL03030907,Zone - 7,Kori,SL030309,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.564304,0.007519
Polygon,Kpandobu,SL03031001,Kpandobu,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.258563,0.002666
Polygon,Fowai,SL01020104,Fowai,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.32478,0.004984
Polygon,Mosumana,SL03031003,Mosumana,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.256821,0.002591
Polygon,Ngiyeiya,SL03031004,Ngiyeiya,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.151176,0.001306
Polygon,Njagbahun,SL03031005,Njagbahun,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.327672,0.003602
Polygon,Njama,SL03031006,Njama,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.192839,0.001544
Polygon,Tawoveihun,SL03031008,Tawoveihun,Kowa,SL030310,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.308867,0.002851
Polygon,Bengelloh,SL03031101,Bengelloh,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.34737,0.004534
Polygon,Mokotawa,SL03031105,Mokotawa,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.299661,0.003499
Polygon,Gbangbatoke,SL03031102,Gbangbatoke,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.607156,0.008073
Polygon,Largoh,SL03031103,Largoh,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.36362,0.004894
Polygon,Kukuna,SL02020114,Kukuna,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.11583,0.000624
Polygon,Ndendemoya,SL03031106,Ndendemoya,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.308245,0.004497
Polygon,Ngolala,SL03031107,Ngolala,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.294762,0.003181
Polygon,Njagbahun,SL03031108,Njagbahun,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.311258,0.004527
Polygon,Wulbange,SL03031109,Wulbange,Lower Banta,SL030311,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.3458,0.005066
Polygon,Kentineh,SL03031201,Kentineh,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.412267,0.003918
Polygon,Makera,SL03031203,Makera,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.238019,0.002565
Polygon,Klajie,SL01020105,Klajie,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.272724,0.003376
Polygon,Masanka,SL03031204,Masanka,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.346701,0.004069
Polygon,Masarakulay,SL03031205,Masarakulay,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.566214,0.00927
Polygon,Motonkoh,SL03031208,Motonkoh,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.279469,0.003203
Polygon,Mobureh,SL03031206,Mobureh,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.457663,0.008204
Polygon,Motoni,SL03031207,Motoni,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.437353,0.005489
Polygon,Kimaya,SL03010403,Kimaya,Boama,SL030104,Bo,SL0301,Southern,SL03,Sierra Leone,SL,0.195653,0.001753
Polygon,Upper Ribbi,SL03031209,Upper Ribbi,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.478926,0.00528
Polygon,Yoni,SL03031210,Yoni,Ribbi,SL030312,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.324233,0.003876
Polygon,Karteh,SL01020205,Karteh,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.24201,0.002703
Polygon,Bembellor,SL03031301,Bembellor,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.254541,0.002062
Polygon,Gambia,SL03031302,Gambia,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.162441,0.000779
Polygon,Gbehan,SL03031303,Gbehan,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.331469,0.002799
Polygon,Kamasunu,SL03031304,Kamasunu,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.257895,0.002037
Polygon,Kambotoke,SL03031305,Kambotoke,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.397289,0.00546
Polygon,Mendekelema,SL01020304,Mendekelema,Gaura,SL010203,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.353165,0.003663
Polygon,Kebail,SL03031306,Kebail,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.241525,0.001478
Polygon,Mandu,SL03031307,Mandu,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.315334,0.004139
Polygon,Mye,SL03031308,Mye,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.138222,0.001131
Polygon,Nonkoba,SL03031309,Nonkoba,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.326856,0.003039
Polygon,Sahan,SL03031310,Sahan,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.160938,0.001128
Polygon,Tombeh,SL03031311,Tombeh,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.16952,0.001258
Polygon,Yapoma,SL03031312,Yapoma,Timdale,SL030313,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.209054,0.002333
Polygon,Bei-Kelleh,SL03031401,Bei-Kelleh,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.294561,0.004074
Polygon,Kenafallay,SL03031402,Kenafallay,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.259249,0.002849
Polygon,Kepay,SL03031403,Kepay,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.215625,0.002576
Polygon,Mogongbe,SL03031404,Mogongbe,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.212501,0.002506
Polygon,Songbo,SL03031405,Songbo,Upper Banta,SL030314,Moyamba,SL0303,Southern,SL03,Sierra Leone,SL,0.356104,0.003898
Polygon,Dakowa,SL01020101,Dakowa,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.372492,0.006355
Polygon,Danyadejo,SL01020102,Danyadejo,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.435716,0.004981
Polygon,Dassama,SL01020103,Dassama,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.275543,0.004102
Polygon,Lower Dabor,SL01020106,Lower Dabor,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.338753,0.006184
Polygon,Upper Dabor,SL01020107,Upper Dabor,Dama,SL010201,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.249148,0.002955
Polygon,Bambara,SL01020201,Bambara,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.233607,0.002643
Polygon,Bonya,SL01020202,Bonya,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.21106,0.002351
Polygon,Bundoryama,SL01020203,Bundoryama,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.316402,0.004037
Polygon,Gorama,SL01020204,Gorama,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.329142,0.005977
Polygon,Korgay,SL01020206,Korgay,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.400791,0.005491
Polygon,Seiwor,SL01020207,Seiwor,Dodo,SL010202,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.271523,0.00341
Polygon,Giebu,SL01020301,Giebu,Gaura,SL010203,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.275036,0.004231
Polygon,Joru,SL01020302,Joru,Gaura,SL010203,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.401924,0.006285
Polygon,Kokoru,SL01020303,Kokoru,Gaura,SL010203,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.286479,0.004252
Polygon,Biatong,SL01020401,Biatong,Gorama Mende,SL010204,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.562634,0.015177
Polygon,Famanjo,SL01020402,Famanjo,Gorama Mende,SL010204,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.508106,0.011749
Polygon,Kaklawa,SL01020403,Kaklawa,Gorama Mende,SL010204,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.467625,0.006893
Polygon,Kualley,SL01020404,Kualley,Gorama Mende,SL010204,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.662524,0.020225
Polygon,Gboro-Lokoma,SL01020502,Gboro-Lokoma,Kandu Leppiama,SL010205,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.375011,0.006153
Polygon,Karga,SL01020503,Karga,Kandu Leppiama,SL010205,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.21273,0.002126
Polygon,Sonnie,SL01020504,Sonnie,Kandu Leppiama,SL010205,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.476594,0.007839
Polygon,Laminaia,SL02020115,Laminaia,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.189239,0.001553
Polygon,Joi,SL01020601,Joi,Koya,SL010206,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.534399,0.008976
Polygon,Koya Gbundohun,SL01020602,Koya Gbundohun,Koya,SL010206,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.440555,0.010741
Polygon,Menima,SL01020603,Menima,Koya,SL010206,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.255277,0.001995
Polygon,Serabu,SL01020604,Serabu,Koya,SL010206,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.24434,0.002946
Polygon,Upper Koya,SL01020605,Upper Koya,Koya,SL010206,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.282788,0.004867
Polygon,Sansangie,SL02020116,Sansangie,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.109212,0.000469
Polygon,Njeiwoma,SL01020702,Njeiwoma,Langrama,SL010207,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.246671,0.002659
Polygon,Bonya,SL01020801,Bonya,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,1.030263,0.02656
Polygon,Korjei Ngieya,SL01020805,Korjei Ngieya,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.361201,0.004837
Polygon,Seduya,SL02020117,Seduya,Bramaia,SL020201,Kambia,SL0202,Northern,SL02,Sierra Leone,SL,0.106622,0.000434
Polygon,Fallay,SL01020802,Fallay,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.49372,0.006325
Polygon,Gboro,SL01020803,Gboro,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.458828,0.005204
Polygon,Korjei Buima,SL01020804,Korjei Buima,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.214863,0.002612
Polygon,Konjo Buiima,SL01020903,Konjo Buiima,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.279161,0.003264
Polygon,Nyawa,SL01020806,Nyawa,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.340253,0.005234
Polygon,Sei,SL01020807,Sei,Lower Bambara,SL010208,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.319363,0.005596
Polygon,Hulorhun Njagbudor,SL01020901,Hulorhun Njagbudor,Malegohun,SL010209,Kenema,SL0102,Eastern,SL01,Sierra Leone,SL,0.209517,0.001953
